tweet_id,created_at_dt,text_display,rag_context,themes_list,primary_label,sentiment_label,llm_urgency_0_3,llm_severity_0_3,status,summary_1l,author,assigned_to,llm_summary,llm_reply_suggestion,routing_team
1897000114465726612,2025-03-04 19:04:06,<BRAND:freebox> <BRAND:free> j ai fait une demande de déménagement de mon abonnement mais visiblement vous avez compris que c’etait un nouvel abo avec livraison d’une box dans un appart où je ne suis pas encore. Help ! <USER>,On active une analyse rapide. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Envoyez-nous votre n° client en DM pour vérification.,"[""Freebox""]",Freebox,négatif,2,2,open,Problème de déménagement d'abonnement avec livraison erronée.,jeremyparayre,Freebox,Problème de déménagement d'abonnement avec livraison erronée.,Désolé pour ce contretemps. Envoyez-nous votre numéro de client en MP pour régulariser votre demande de déménagement.,Freebox
1897316045154607392,2025-03-05 15:59:30,Yo <BRAND:free> y'a moyen de savoir pourquoi la vitesse de ma connexion a été divisée par 10 s'il vous plaît ?,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour ce désagrément. Même si la date d'envoi a expiré, il est possible que nous trouvions une solution. Pouvez-vous nous transmettre vos coordonnées en message privé?","[""Problème réseau""]",Problème réseau,négatif,2,2,open,Problème de vitesse de connexion.,Traaanaelle,Technique,Problème de vitesse de connexion.,"Bonjour, désolé pour ce désagrément. Nous allons vérifier cela. Pourriez-vous nous transmettre vos coordonnées en MP ?",Technique
1897342296137560280,2025-03-05 17:43:48,<BRAND:freebox> s’agirait de se bouger pour remettre les services en place non ?,"On lance les vérifications à l’instant. Bonjour, désolé pour cette désagrément. Pouvez-vous redémarrer votre Freebox en débranchant et rebranchant l'alimentation? Si le incident persiste, nous pouvon... Pourriez-vous également nous envoyer un message privé avec votre numéro de ligne ou identifiant c","[""Freebox""]",Freebox,négatif,2,2,open,"Client mécontent des perturbations Freebox, demande une intervention rapide.",CestLeR_,Technique,"Client mécontent des perturbations Freebox, demande une intervention rapide.","Bonjour, nous sommes désolés pour ces désagréments. Nos équipes techniques sont déjà sur le pont pour résoudre le problème. Merci de bien vouloir redémarrer votre Freebox en débranchant puis rebranchant l'alimentation. Si le problème persiste, envoyez-nous un message privé avec votre numéro de ligne ou identifiant pour que nous puissions vous aider plus efficacement.",Technique
1897383054479646885,2025-03-05 20:25:46,"<BRAND:freebox> bonjour, <NL> Ma box est bloquée à l’étape 4 depuis ce matin. Visiblement je dois prendre rendez-vous avec un technicien mais impossible via mon espace abonné. Comment faire s'il vous plaît ?","OK, on s’en occupe. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous examiner si votre Freebox est bien à jour (paramètres > mise à jour)? Si le incident persiste, un redémarrage complet (bouton arrière pendant 10 secondes) peut aider. Sinon, contactez-nous en MP pour une assistance","[""Freebox""]",Freebox,négatif,2,2,open,"Freebox bloquée à l’étape 4, problème de prise de rendez-vous.",gwynplainehugo,Freebox,"Freebox bloquée à l’étape 4, problème de prise de rendez-vous.","Bonjour, nous sommes désolés pour ce contretemps. Vérifiez si votre Freebox est à jour et essayez un redémarrage. Si le problème persiste, contactez-nous en MP pour une assistance.",Freebox
1897712586734362845,2025-03-06 18:15:13,"<BRAND:freebox> Bonjour, cela fait un mois que nous avons souscrit à un abonnement Freebox. Le suivi de notre dossier est toujours bloqué à l’étape 1, nous n’avons toujours pas reçu la box. <NL> Pourriez vous revenir vers nous afin d’apporter une solution à notre problème.","Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous préciser si votre Freebox est éteinte ou si vous avez un message d'erreur? Nous allons es... (thème: []). Envoyez-nous votre n° client en DM pour vérification.","[""Livraison""]",Livraison,négatif,2,2,open,Problème de livraison de Freebox après un mois d'attente.,camichtoo,Freebox,Problème de livraison de Freebox après un mois d'attente.,"Bonjour, nous sommes désolés pour cette attente. Pour accélérer le traitement de votre dossier, pourriez-vous nous envoyer votre numéro de client en message privé ?",Freebox
1897999371788067111,2025-03-07 13:14:48,"Rebonjour <BRAND:free>, <NL> Avez-vous une solution à me proposer ? J'ai tenté le 3244 mais aucun choix ne me permet d'aboutir à une aide quelconque ...",On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,"[""Service après-vente""]",Service après-vente,négatif,2,2,open,"Client insatisfait du SAV, demande une solution après appel infructueux.",Bolovar_BooZ,SAV Mobile,"Client insatisfait du SAV, demande une solution après appel infructueux.","Bonjour, nous sommes désolés que votre expérience avec notre service n'ait pas été satisfaisante. Pour mieux vous aider, pourriez-vous nous fournir plus de détails sur le problème rencontré ?",SAV Mobile
1898022640008208516,2025-03-07 14:47:15,"<BRAND:free> Free Bonjour, j’ai reçu deux box par erreur et payé 200€ d’installation + 60€/mois, mais Internet n’a jamais fonctionné.Quatre techniciens sont venus sans résoudre le problème. J’ai payé près de 300€ pour rien, et on refuse de me rembourser. Je suis offensé par votre service😔",Merci pour l’alerte — on va régler ça. Nous sommes désolés pour ces désagréments. Pouvez-vous nous confirmer si le redémarrage de la Freebox résout temporairement le incident? Nous pouvons également... Un DM avec votre n° client nous permet d’agir vite.,"[""Freebox""]",Freebox,négatif,3,3,open,"Problème Freebox non résolu malgré 4 interventions, refus de remboursement.",Very42254985644,Freebox,"Problème Freebox non résolu malgré 4 interventions, refus de remboursement.",Nous sommes sincèrement désolés pour ces désagréments. Nous allons examiner votre cas en priorité. Veuillez nous fournir votre numéro de client par message privé pour une assistance rapide.,Freebox
1898068788408455343,2025-03-07 17:50:38,"<BRAND:free> Plop j'ai un petit soucis de numéro de telephone fixe que j'aimerais changer d'opérateur et le passer chez vous mais on a eu comme réponse "" le numéro n'est pas récupérable on ne prend pas en charge les 01 seulement les 09"" c'est pour une entreprise et c'est très important","Nous prenons en charge votre demande. Nous sommes sincèrement désolés pour ce contretemps et la réponse qui vous a été apportée, ce n'est pas acceptable. Nous allons immédiatement examiner ce qui s'est passé et revenir vers vous en MP pour vous proposer une solution adaptée. Un DM avec votre n° clie","[""Portabilité""]",Portabilité,négatif,3,3,open,Problème de portabilité de numéro 01 pour une entreprise,Kerbecs78,Portabilité,Problème de portabilité de numéro 01 pour une entreprise,Désolé pour ce désagrément. Nous prenons votre demande au sérieux. Un conseiller vous contactera rapidement pour trouver une solution.,Portabilité
1898074508751208585,2025-03-07 18:13:22,<BRAND:free> <USER> possible de discuter en dm d'un problème qui m'arrive chez vous dont j'arrive absolument pas à avoir d'informations s'il vous plaît ? 😪😮‍💨,On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,"[""Service après-vente""]",Service après-vente,négatif,2,2,open,Client demande une discussion en DM pour un problème sans infos.,yshzr,SAV Mobile,Client demande une discussion en DM pour un problème sans infos.,"Bonjour, nous sommes désolés pour ce contretemps. Nous allons vous contacter en DM pour vous aider. Merci de votre patience.",SAV Mobile
1898360857878217169,2025-03-08 13:11:13,<BRAND:free> Bonjour <BRAND:free> possible de dm pour un renseignement sur les 3 mois offerts canal plus s'il vous plaît ?,"On s’en charge immédiatement. Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou l'espace client en ligne 24/7. Comment pouvons-nous vous aider? Pouvez-vous nous transmettre votre numéro de","[""Facturation""]",Facturation,neutre,1,1,open,Demande d'info sur les 3 mois offerts Canal+,peroplsk12,Facturation,Demande d'info sur les 3 mois offerts Canal+,"Bonjour, bien sûr ! Nous allons vous envoyer un message privé pour vous aider avec votre demande concernant les 3 mois offerts sur Canal+.",Facturation
1899767694175457356,2025-03-12 10:21:28,"<BRAND:freebox> bonjour, nous avons un rupture service internet fibre depuis 2 semaines La Garenne-Colombes et toujours zéro info sur le délai de rétablissement…:-( Boîtier 4G backup qui a été fourni a beaucoup de coupures, difficile de continuer comme ça…pouvez-vous aider à accélérer ?","Bien reçu, on vérifie. Bonjour, pour joindre un conseiller Free, vous pouvez composer le 3244 depuis votre ligne Freebox ou le 1044 depuis votre mobile Free. Nous sommes également disponibles ici pour vous aider! (thème: []). Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement","[""Freebox""]",Freebox,négatif,3,3,open,"Panne fibre depuis 2 semaines à La Garenne-Colombes, backup 4G défaillant.",TandrayenS,Technique,"Panne fibre depuis 2 semaines à La Garenne-Colombes, backup 4G défaillant.","Bonjour, nous sommes désolés pour ces désagréments. Pour accélérer l'intervention, merci de nous fournir votre identifiant en MP. Nous allons vérifier l'état de votre dossier.",Technique
1899848229543428473,2025-03-12 15:41:30,<BRAND:freebox> bonjour j’aurais besoin d’aide pour comprendre une facture a propos de ma ligne résiliée. Ma ligne : 04 26 09 42 05,On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,"[""Facturation""]",Facturation,neutre,1,1,closed,Demande d'explication sur une facture de ligne résiliée.,LoubardJr,Facturation,Demande d'explication sur une facture de ligne résiliée.,"Bonjour, nous allons analyser votre facture. Pourriez-vous nous confirmer votre numéro de ligne ou identifiant client ?",Facturation
1899898852897087998,2025-03-12 19:02:39,"<BRAND:free> bonjour, j’ai renvoyé ma box suite résiliation de mon abonnement : je reçois des mails de non réception. Où envoyer la preuve de mon retour ? Merci","Merci pour votre retour. Bonjour, nous sommes désolés pour cette situation. Envoyez-nous votre n° client en DM pour vérification.","[""Résiliation""]",Résiliation,négatif,2,2,open,Problème de preuve de retour de box après résiliation.,laurekikinou,SAV,Problème de preuve de retour de box après résiliation.,"Bonjour, nous sommes désolés pour ce contretemps. Pourriez-vous nous fournir votre numéro de client en message privé afin que nous puissions vérifier et résoudre ce problème rapidement ?",SAV
1900683776771965437,2025-03-14 23:01:40,"On vous dérange pas <BRAND:free> <BRAND:freebox> ? <NL> On vous fait une demande de résiliation, vous nous dites recevoir cette demande et nous envoyer les papiers pour renvoyer le matériel et votre réponse c’est ça alors que le matériel est bien reparti chez vous ? <URL>",On lance les vérifications à l’instant. Nous vous présentons nos excuses pour cette situation inacceptable. Un gestionnaire prioritaire va vous contacter dans les 2h pour résoudre ce incident et reprogrammer une intervention en urgence. Pouvez-vous nous confirmer votre numéro de ligne en MP pour acc,"[""Résiliation""]",Résiliation,négatif,3,3,open,Problème de résiliation et retour matériel non pris en compte,ErwanOrl,SAV,Problème de résiliation et retour matériel non pris en compte,Nous sommes désolés pour ce contretemps. Un gestionnaire vous contactera sous 2h pour résoudre ce problème. Merci de nous fournir votre numéro de ligne en MP.,SAV
1901335914762100748,2025-03-16 18:13:01,<BRAND:freebox> bonjour vous pouvez m'expliquer pourquoi est ce que je suis dans l'incapacité d'accéder aussi bien à la freebox et au Wi-Fi depuis plus d'un mois malgré que j'écris à l'assistance chaque jour et que je continu à être débité pour le paiement de la facture alors que je ne,Pris en compte. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"[""Freebox""]",Freebox,négatif,3,3,open,Problème Freebox et Wi-Fi non résolu depuis un mois malgré les paiements.,Navy_237,Technique,Problème Freebox et Wi-Fi non résolu depuis un mois malgré les paiements.,"Bonjour, nous sommes désolés pour ces désagréments. Contactez-nous en DM avec votre identifiant pour accélérer la résolution.",Technique
