intent,subintent,tone,urgency_bucket,opener,body,cta,reply,tags,lang,length,source_intent_col,source_theme_col,source_sentiment_col
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",neu,normal,Désolés pour la situation rencontrée.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement ? (thème: [""['Support/SAV/Reclamation']""])",Un DM avec votre n° client nous permet d’agir vite.,"Désolés pour la situation rencontrée. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement? (thème: [""['Support/SAV/Reclamation']""]). Un DM avec votre n° client nous permet d’agir vite.","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,normal,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou...",Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou... Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?","[""['box/tv'"", ""'support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,low,On vérifie et on vous tient informé.,Nous sommes désolés pour cette situation inacceptable.,Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution ?,On vérifie et on vous tient informé. Nous sommes désolés pour cette situation inacceptable. Pouvez-vous nous transmettre votre numéro de client ou un identifiant de compte en MP pour que nous puissions intervenir en urgence et trouver une solution?,"[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,low,Merci pour votre retour.,"Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement ? (thème: [""['Box/TV'"")",Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,"Merci pour votre retour. Nous sommes désolés pour ce délai d'attente. Pouvez-vous nous préciser votre demande ou nous transmettre votre numéro de client pour que nous puissions vous aider plus rapidement? (thème: [""['Box/TV'""). Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,low,On passe en revue la configuration.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser le code demandé ou le message exact reçu ? Nous allons vous aider à résoudre ce incident rapidement.",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"On passe en revue la configuration. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser le code demandé ou le message exact reçu? Nous allons vous aider à résoudre ce incident rapidement. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['support/sav/reclamation'"", ""'insatisfaction/colère']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",pro,low,Merci pour votre retour.,"Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou l'espace client en ligne 24/7. Comment pouvons-nous vous aider ? (thème: [""['Box/TV'"")",Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,"Merci pour votre retour. Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou l'espace client en ligne 24/7. Comment pouvons-nous vous aider? (thème: [""['Box/TV'""). Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",tech,normal,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...",Envoyez-nous votre identifiant client en DM ; on lance l’examen.,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Envoyez-nous votre identifiant client en DM ; on lance l’examen.","[""['box/tv'"", ""'support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation'"", ""'Compte/Acces']""]",pro,normal,On vérifie et on vous tient informé.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements ? Nous allons examiner cela en urgence avec nos équipes.",Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble ?,"On vérifie et on vous tient informé. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous transmettre en MP votre numéro de client ou d'ancien contrat ainsi qu'une preuve d'envoi des équipements? Nous allons examiner cela en urgence avec nos équipes. Pouvez-vous nous préciser votre identifiant client ou numéro de ligne pour que nous puissions examiner cela ensemble?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Compte/Acces']""]",brief,low,Navrés pour la gêne occasionnée.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons examiner cela immédiatement avec nos équipes techniques. (thème: [""['Support/SAV/Reclamation'"")",Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande ?,"Navrés pour la gêne occasionnée. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons examiner cela immédiatement avec nos équipes techniques. (thème: [""['Support/SAV/Reclamation'""). Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande?","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Box/TV'"", ""'Support/SAV/Reclamation']""]",brief,low,On active une analyse rapide.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"On active une analyse rapide. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['support/sav/reclamation']""],low,neutre,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Compte/Acces']""]",pro,normal,On active une analyse rapide.,"Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience. (thème: [""['Box/TV'"")",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"On active une analyse rapide. Bonjour, nous sommes désolés pour cette situation. Nos équipes techniques sont mobilisées pour résoudre cette incident dans les meilleurs délais. Nous vous tiendrons informé des avancées via votre ticket en cours. Merci de votre patience. (thème: [""['Box/TV'""). Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['reseau/internet'"", ""'box/tv'"", ""'support/sav/reclamation']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation']""]",brief,low,On vérifie les paramètres de ligne.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons examiner cela immédiatement avec nos équipes techniques. (thème: [""['Support/SAV/Reclamation'"")",Un DM avec votre n° client nous permet d’agir vite.,"On vérifie les paramètres de ligne. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons examiner cela immédiatement avec nos équipes techniques. (thème: [""['Support/SAV/Reclamation'""). Un DM avec votre n° client nous permet d’agir vite.","[""['support/sav/reclamation']""],low,neutre,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Support/SAV/Reclamation']""]",pro,low,On passe en revue la configuration.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours ? Nous allons exa...","Transmettez-nous votre identifiant client en message privé, svp.","On passe en revue la configuration. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer si vous utilisez une Freebox et si le incident persiste toujours? Nous allons exa... Transmettez-nous votre identifiant client en message privé, svp.","[""['support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Insatisfaction/Colère']""]",tech,low,On vérifie les paramètres de ligne.,"Bonjour, nous sommes désolés pour ce délai anormalement long. Pouvez-vous nous transmettre votre numéro de compte ou l'adresse email associée à votre demande po...",Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande ?,"On vérifie les paramètres de ligne. Bonjour, nous sommes désolés pour ce délai anormalement long. Pouvez-vous nous transmettre votre numéro de compte ou l'adresse email associée à votre demande po... Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande?","[""['box/tv'"", ""'support/sav/reclamation'"", ""'compte/acces']""],negatif,normal,support/sav/reclamation",fr,long,primary_label,themes,sentiment_label
Support/SAV/Reclamation,"[""['Support/SAV/Reclamation'"", ""'Insatisfaction/Colère']""]",tech,normal,On lance un diagnostic ciblé.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement ? (thème: [""['Support/SAV/Reclamation']""])",Envoyez-nous votre identifiant client en DM ; on lance l’examen.,"On lance un diagnostic ciblé. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous préciser votre demande ou incident afin que nous puissions vous aider rapidement? (thème: [""['Support/SAV/Reclamation']""]). Envoyez-nous votre identifiant client en DM ; on lance l’examen.","[""['support/sav/reclamation'"", ""'insatisfaction/colère']""],low,negatif,support/sav/reclamation",fr,medium,primary_label,themes,sentiment_label
